dialogue,labels,type
"caller: Good morning, Mr. Smith. This is David Miller calling from the HM Revenue & Customs, property tax department. receiver: Yes, hello. What's this about? caller: We've identified an issue with your property tax assessment for your home on Oak Street. receiver: An issue? What kind of issue? caller: Our records indicate that the valuation of your property was inaccurate, resulting in an underpayment of taxes. The outstanding balance is £3,248.75. receiver: £3,000?! That's ridiculous! I pay my taxes every year. This must be a mistake. caller: I understand your frustration, Mr. Smith, but this is a legally binding assessment based on updated property values. We need to arrange for immediate payment to avoid further penalties. receiver: But I can't just come up with that kind of money right away. What are my options? caller: We can process a payment via debit card or direct bank transfer over the phone. Alternatively, we can initiate legal proceedings to recover the outstanding amount, which could result in additional fees and potential legal action. receiver: Alright, alright, calm down. I don't want any legal trouble. What do you need from me? caller: Great. To process the payment, I'll need your card details. Can you please provide the 4000123456789012, 12/24, and 123? receiver: Okay, just a moment... The card number is 4000123456789012, the expiry date is 12/24, and the CVV is 123. caller: Thank you, Mr. Smith. Just confirming, that's 4000123456789012, expiring on 12/24, and 123... correct? receiver: Yes, that's all correct. caller: Excellent. Now, for security purposes, can you please confirm your DATE OF BIRTH? receiver: It is 01/01/1970 caller: Thank you for your cooperation, Mr. Smith. Your payment is now processing. You will receive a confirmation email shortly. Is there anything else I can assist you with today? receiver: No, I think that's everything. Thank you. caller: You're welcome, Mr. Smith. Have a pleasant day.
",1,Property Tax Scam
"caller: Good morning, Mrs. Davies? My name is David Miller, and I'm calling from 'Lucky Draw Promotions'. I'm delighted to inform you that you've won second prize in our national lottery! receiver: Oh, really? That's... amazing! I don't even remember entering any lottery. caller: That's perfectly alright, Mrs. Davies! Everyone is automatically entered when they use their credit or debit card for purchases. Your prize is £5,000! Congratulations! receiver: £5,000? Blimey! What do I need to do to claim it? caller: Well, Mrs. Davies, there's a small processing fee of £250 to cover the administrative costs and insurance for transferring the funds. Once that's paid, the £5,000 is yours immediately. receiver: £250? That seems like a lot. caller: It's a standard fee, Mrs. Davies, and a small price to pay for such a large prize! We can accept payment via debit card, or a bank transfer. Which would you prefer? receiver: Debit card would be easiest, I suppose. Can I use my Visa? caller: Absolutely, Mrs. Davies. Please provide the 4589236790125647, 08/24, and 789 number on the back. receiver: Okay, the card number is 4589236790125647, expiry date is 08/24 and the CVV is 789. caller: Excellent, Mrs. Davies. Just processing that now... One moment...Right. That's all processed. You'll receive the £5,000 in your account within the next 24 hours. Congratulations again! receiver: Oh, thank you so much! I'm so excited! caller: You're very welcome, Mrs. Davies. Have a wonderful day!
",1,Fake Sweepstakes/Lottery Scam
"caller: Hello, is this Mr. Johnson? My name is Emily from 'Sunshine Getaways'. I'm calling to inform you that you've won a holiday for two to the Bahamas! receiver: A holiday? To the Bahamas? Really? That sounds too good to be true. caller: It's absolutely true, Mr. Johnson! You were randomly selected from our database of online shoppers. All expenses paid, including flights and a luxury hotel! receiver: Wow, that's… incredible. What's the catch? caller: There's no catch, Mr. Johnson! Just a small administrative fee of £249 to cover the booking and insurance. It's fully refundable upon your return from the holiday. receiver: Refundable? How does that work? caller: Once you are back, you simply contact us and it will be refunded back to you. We can accept payment via debit or credit card. Which works best for you? receiver: Hold on a minute. You're saying I have to pay you £249 now, and I’ll get it back later? It still sounds a bit fishy. Where did you get my number from? caller: As I mentioned, Mr Johnson, from our database of online shoppers. Is there a problem paying the administrative fee? receiver: Yes, there is a problem. I'm not giving my credit card details to someone who calls me out of the blue offering me a 'free' holiday. This sounds like a scam. Goodbye.
",1,Fake Sweepstakes/Lottery Scam
"caller: Good morning, this is Power and Water New Zealand calling. Is this Mrs. Bronwyn Taylor? receiver: Yes, speaking. caller: Mrs. Taylor, we're calling to inform you that your account is severely overdue. We show a balance of $785.32 that needs to be paid immediately to avoid disconnection of your power and water services. receiver: Oh dear, that's… unexpected. I thought I paid my bill last month. caller: Yes, well, our system indicates the payment wasn't processed. We've tried contacting you via mail and email, but haven't received a response. As a final warning, we need to arrange for immediate payment. receiver: Right. Okay. What are my options? caller: The fastest way to resolve this and prevent disconnection is to make a payment over the phone with a credit or debit card. We can process it securely right now. receiver: I don’t usually do that over the phone. Can I pay online? caller: Unfortunately, due to the urgency, the online system is currently experiencing technical difficulties. This is the only immediate solution to prevent the cut off. We can take your card details now, it will only take a moment. The Technician will be out within 2 hours if payment is not made. receiver: I'm still a bit hesitant. Can you give me my account number so I can verify it's really you? caller: Certainly. Your account number is B7492-GH56. Now, can I get the 4111111111111111, 12/24 and 321 from you? receiver: No, I'm sorry. I'm really not comfortable giving that information over the phone. I'll call the main Power and Water New Zealand number and sort it out from there. caller: Ma'am, I understand your reluctance, but calling the main line will only delay the process. You risk having your services disconnected today. Are you sure you want to take that risk? receiver: Yes, I'm sure. Thank you. caller: Very well, ma'am. But don't say we didn't warn you. Goodbye.
",1,Electricity/Water Shutoff Scam
"caller: Good day, Mr. David Williams? This is Sarah from the Disconnection Department at Water and Power. How are you today? receiver: I'm alright. What's this about? caller: Sir, it's regarding your outstanding balance. The system shows that you have a $952 overdue bill. We need to collect payment immediately, or your water and power services will be cut off within the hour. receiver: An hour? That's crazy! I thought I was up to date on payments. caller: I understand your concern, Mr. Williams, and I apologize for the short notice. But, to avoid disconnection we need to process a payment immediately. Are you able to take care of it now? receiver: What are my options? I don't have that kind of money just sitting around. caller: Well, Mr. Williams, we can work with you. We accept credit and debit card payments over the phone. It's the fastest way to guarantee your services won't be interrupted. Also, you can avoid a $75 reconnection fee if we handle this now. receiver: Alright, alright. Let's just get this over with. What do you need? caller: Perfect, Mr. Williams. Now, could you please provide me with the CARD NUMBER, the expiration CARD EXPIRY DATE, and the three-digit security code CVV on the back? receiver: Okay, hold on... The number is 4111111111111111, expiry is 03/25, and the 357 is CVV. caller: Thank you, Mr. Williams. Let me just process that for you. Please hold for a moment... Okay, payment successful. You're all set. You will receive confirmation of your payment shortly via email to the address we have on file. We'll also send a paper copy in the post. receiver: Great, thanks for your help, Sarah. caller: You're welcome, Mr. Williams. Have a wonderful day.
",1,Electricity/Water Shutoff Scam
"caller: Good morning, my name is David, and I'm calling from the National Disability Insurance Agency, or NDIA. receiver: Oh, good morning, David. caller: We've reviewed your file, Mrs. Thompson, and it seems you're eligible for an increased disability support pension. receiver: Really? That's wonderful news! I could certainly use the help. caller: Yes, it's quite a substantial increase, actually. Before we can finalise the paperwork and deposit the funds, we just need to verify some information to confirm your identity and banking details. receiver: Okay, what do you need? caller: Firstly, can you confirm your date of birth for me? receiver: It's the 12th of August, 1965. caller: Thank you. Now, for security purposes, we need to verify your bank account details. Can you please provide the bank account number the payments will be directed to? receiver: Sure, just a moment... it's 123456-789012345. caller: Excellent. And to finalise this, can you please provide the bank pin associated with that account? This is just for verification, of course. receiver: Hang on, a bank pin? I thought the NDIA didn't need that. caller: Well normally we don't, but there's been a recent update to our system. It’s a new security protocol to protect against fraud. It's a one-time verification only, Mrs. Thompson. If you don't provide it, the increased payment might be delayed indefinitely. receiver: I'm still not sure. I've always been told never to give out my PIN over the phone. caller: I understand your concern, Mrs. Thompson. But without this verification, your increased pension payment can't be processed. Think of how much this extra money could help you. We just need to quickly verify it, and that's it. receiver: I don’t know… this doesn’t feel right. Maybe I should call the NDIA directly to confirm this. caller: Unfortunately, Mrs. Thompson, you might not be able to reach anyone quickly. There's usually a very long wait time and this offer is only valid for today. If you wait, you might lose out on this increased payment. It's completely up to you. receiver: No, I'm sorry, I'm still uncomfortable giving out my PIN. I think I'll pass. caller: Alright, Mrs. Thompson, that's your decision. You will unfortunately forgo your increased pension payment for the time being. Have a good day. receiver: Goodbye.
",1,Disability Benefits Scam
"caller: Good morning, is this Mrs. Eleanor Rosewood? receiver: Speaking. Who's calling? caller: Mrs. Rosewood, my name is Mr. Jenkins, and I'm calling from the law offices of Peterson & Bellweather. I'm calling regarding the estate of a distant relative of yours, a Mr. Barnaby Featherstonehaugh. receiver: Barnaby Featherstonehaugh? I don't think I know anyone by that name. caller: He resided in New Zealand, Mrs. Rosewood. According to our records, he was a third cousin, once removed, on your father's side. Mr. Featherstonehaugh recently passed away, and he named you as a beneficiary in his will. receiver: Me? In a will? That's... unexpected. caller: Indeed. The estate is quite substantial, Mrs. Rosewood. We're talking about approximately $950,000. receiver: $950,000? Are you sure? This sounds too good to be true. caller: I assure you, Mrs. Rosewood, this is entirely legitimate. However, before the funds can be released to you, there are some legal and administrative fees that need to be settled. These fees cover the cost of transferring the funds internationally and ensuring all legal requirements are met. receiver: And how much are these fees? caller: The total cost is $3,000. Once this is paid, the entire inheritance will be processed, and the funds will be transferred to your account within 7 business days. receiver: $3,000? That's a lot of money. I don't know... caller: I understand your hesitation, Mrs. Rosewood, but consider the sum you stand to inherit. This is a once-in-a-lifetime opportunity. We need to process this quickly, as there are other beneficiaries waiting. If we don't receive payment within 48 hours, we will assume you are declining the inheritance, and it will be distributed elsewhere. receiver: 48 hours? That's not much time. How would I make this payment? caller: The easiest way would be through a wire transfer. I can provide you with the account details. It's an account we have set up specifically for handling these international transfers. receiver: I'm not sure... I need to think about this. It just feels a bit rushed. caller: Of course, Mrs. Rosewood. However, time is of the essence. If you decide to proceed, please contact me at this number as soon as possible. Don't miss out on this incredible opportunity. receiver: Alright, I will consider it. Thank you. caller: You're very welcome, Mrs. Rosewood. Have a pleasant day.
",1,Inheritance Scam
"caller: Good day, is this Mr. David Miller? receiver: Yes, speaking. caller: Mr. Miller, my name is Mr. Thompson, calling from Thompson and Davies Legal Services. We're reaching out to you concerning the estate of a Mr. Edward Finch. receiver: Edward Finch? I don't believe I know anyone by that name. caller: Mr. Finch, our records indicate, was a distant relative of yours. He recently passed, and he named you as a beneficiary in his will. receiver: A beneficiary? In his will? That's quite a surprise. caller: Indeed, Mr. Miller. The estate is quite considerable, estimated at around £900,000. receiver: £900,000? That's incredible! Are you certain? caller: Absolutely, Mr. Miller. However, before these funds can be released, some legal and administrative fees must be settled. These cover the costs of transferring the funds and ensure all legal protocols are adhered to. receiver: How much are we talking? caller: The total is £3,000. Once cleared, the inheritance will be processed, and the funds transferred to your account within 5 business days. receiver: £3,000... I suppose that's a small price to pay for such a large sum. How can I make the payment? caller: The most efficient method is through a wire transfer. I can provide you with the necessary account details. It's a secure account specifically for these international transactions. Could you please confirm your July 12th 1968 to verify your identity? receiver: Sure, it's July 12th 1968. caller: Thank you Mr. Miller. And to also verify, could you please also tell me your bank account number? receiver: Yes, my bank account number is 4567890123456789. caller: Excellent, thank you. I'll provide you with the wire transfer details now. The account number is 1234567890, and the sort code is 12-34-56. The bank name is Global Finance. Please make the payment as soon as possible, as we have other beneficiaries awaiting processing. receiver: Alright, I'll arrange the transfer today. Thank you so much for informing me about this. caller: You're most welcome, Mr. Miller. We look forward to completing this process for you. Have a wonderful day.
",1,Inheritance Scam
"caller: Hello, is this Peter Johnson? receiver: Yes, speaking. caller: Good morning, Mr. Johnson. This is Sarah from Amazon Security. We're calling about a suspicious order placed on your account. receiver: Suspicious order? I haven't ordered anything recently. caller: Yes, sir. Our system flagged an order for two iPhone 15 Pro Max and a Samsung TV, totaling $4,500. It was placed just a few minutes ago and is being shipped to an address in Perth. receiver: Perth? I live in Adelaide! That's definitely not me. caller: Exactly, Mr. Johnson. That's why we're calling. We need to verify this with you immediately to prevent the order from going through. For security purposes, can you please confirm the last four digits of your credit card on file? receiver: Hold on a second. This sounds a bit fishy. Why can't you just cancel the order? caller: Of course we can cancel the order, but we need to verify it's actually you calling us, Mr. Johnson. It’s for your own protection. Crooks these days are getting so good, we have to be doubly sure. receiver: I understand, but I'm not comfortable giving you my credit card details over the phone. I'll just log in to my Amazon account and check it myself. caller: Sir, with all due respect, that might take too long. The order is already processing. By the time you log in, it might be too late to stop it. We can cancel it right now, it will only take a minute. I just need those digits to confirm. receiver: No, I'm not giving you anything. I'm going to hang up and call Amazon directly. caller: Sir, please don't hang up! You're putting your account at risk! At least give me your date of birth for verification? receiver: Goodbye.
",1,Amazon Order Scam
"caller: Good morning, is this Sarah Connor? receiver: Yes, speaking. caller: Hello, Ms. Connor, this is John from Amazon Customer Security. I'm calling to inform you about a suspicious purchase made on your Amazon account. receiver: Oh? What kind of purchase? caller: Our system has flagged an order for a MacBook Pro and a high-end camera, totaling $5,200. It appears to have been shipped to an address in Western Australia. Did you authorize this purchase? receiver: No, I definitely did not! I live in Brisbane. That's not me. caller: Okay, Ms. Connor, no need to worry. We'll get this sorted out immediately. To verify your identity and cancel the order, could you please provide the card number associated with your Amazon account? receiver: My card number? Is that really necessary? caller: Yes, Ms. Connor, it's crucial for verifying your identity and ensuring we're speaking with the legitimate account holder. I understand your concern. You can also provide the expiry date and CVV code. receiver: Okay, alright. The card number is 4111111111111111, the expiry date is 12/24, and the CVV is 123. caller: Thank you, Ms. Connor. Just one moment while I access your account... Okay, I've located the transaction. For security purposes, could you please provide your date of birth? receiver: My date of birth? It's 08/05/1980. caller: Thank you. To finalize the cancellation and secure your account, can you please tell me the login id for your Amazon account? receiver: It's s.connor80@email.com. caller: And what about the password to your account? receiver: It's SkyNet1997. caller: Perfect, Ms. Connor. The order has been successfully cancelled, and your account is now secure. Thank you for your cooperation. receiver: Oh, thank you so much for your help! caller: You're very welcome, Ms. Connor. Have a great day!
",1,Amazon Order Scam
"caller: Hello, good morning! My name is David, and I'm calling from Medicare Services Singapore. Is this Madam Lim? receiver: Yes, speaking. caller: Good morning, Madam Lim. We are calling to inform you about some important updates to your Medicare benefits for the upcoming year. To ensure your coverage remains uninterrupted, we need to verify some information on file. receiver: Oh, okay. What kind of information do you need? caller: Just a few details, Madam Lim. Could you please confirm your date of birth for verification purposes? receiver: It's 14/08/1952. caller: Thank you. And could you also verify the last four digits of your NRIC number? receiver: It's, uh, I don't usually give that out over the phone. caller: I understand your concern, Madam Lim, but this is a secure line, and this is just a standard verification procedure. Without it, we cannot proceed with the updates to your benefits, which could unfortunately lead to a lapse in your coverage. There is also a potential for fines that can be levied. receiver: Oh dear... Alright, the last four digits are 1234. caller: Thank you for your co-operation, Madam Lim. Now, to finalise the updates, we require the current card number associated with your Medicare account. Can you read that out to me? receiver: My card number? I don't think I'm comfortable giving that out. caller: Madam Lim, without this, your medicare benefits will be terminated within 7 business days, you will no longer be able to claim. This update is urgent and requires immediate processing. If you visit the hospital, you will be charged in full without the card number update. Can you provide it please? receiver: Ok ok... my card number is 4567890123456789. Please help me update it. caller: Thank you, Madam Lim, now to ensure all is up to date and correct, can you provide the expiry and CVV for security purposes? receiver: Ok, it's 12/25 and the CVV is 987. caller: Excellent, Madam Lim, your Medicare benefits are now fully updated. Thank you for your cooperation. Have a pleasant day! receiver: Thank you, you too.
",1,Medicare/Health Insurance Scam
"caller: Good morning, Mrs. Davies? My name is David, and I'm calling from Australian Health Refunds. We've identified you as potentially eligible for a substantial refund on your health insurance premiums due to recent policy changes. receiver: Oh, really? I hadn't heard anything about that. caller: Yes, it's a relatively new initiative. To confirm your eligibility and process the refund, I just need to verify a few details. Could you please confirm your date of birth for me? receiver: Sure, it's 03/03/1963. caller: Thank you, Mrs. Davies. And to deposit the refund directly into your account, could you please provide your bank account number and BSB? receiver: Oh, I'm a bit hesitant to give that out over the phone. caller: I understand your concern, Mrs. Davies. However, this is a secure line, and providing your details is the quickest way to receive your refund. Otherwise, we would have to mail a cheque, which can take several weeks. Many people are receiving funds this way and are very happy. receiver: Well, okay. I suppose so. My account number is 4567890123 and the BSB is 123456. caller: Excellent, Mrs. Davies. One moment while I enter that into the system... Just to confirm, that's 4567890123, is that correct? receiver: Yes, that's right. caller: Perfect. For security purposes, our system requires a final verification. Could you please provide your bank pin? receiver: My bank pin? I really don't feel comfortable giving you that. caller: I understand completely, but it is essential for the system to finalize the transaction. Without it the refund cannot be issued. We can't proceed with depositing the funds without it, and the refund opportunity will expire. Think of all the things you could buy. receiver: Oh alright, its 9876. caller: Thank you Mrs Davies, you refund should arrive within 24 hours, goodbye
",1,Health Insurance Refund Scam
"caller: Hello, is this John Smith? receiver: Speaking. caller: Good morning, Mr. Smith. My name is Sarah, and I'm calling from the Australian Health Benefits department. We've identified an overpayment in your health insurance premiums, and you're eligible for a refund. receiver: Oh, really? How much is the refund? caller: The estimated refund amount is $450. To process this, I need to verify your banking details. Can you please provide your bank account number and BSB? receiver: I'm sorry, but I'm not comfortable giving that information over the phone. I've heard about these scams. caller: I understand your concern, Mr. Smith, but this is a secure line, and this is the fastest way to get your refund. You can also verify my identity by calling our customer service number, it's 1800-HEALTH (1800-432584). Of course, you will lose the refund if you do not claim it in 24 hours. receiver: I'll just call the number myself to check. Thank you. caller: That's absolutely fine, Mr. Smith. Have a great day.
",1,Health Insurance Refund Scam
"caller: Good morning, Mr. Davies? This is Sarah from 'Print Solutions Ltd.' calling regarding invoice PS-4789. receiver: Print Solutions? I don't think I recognise that company. caller: Yes, we handle all the printing for 'Davies & Sons Engineering'. Perhaps you haven't dealt with us directly. The invoice is for some promotional brochures we printed last month. It's slightly overdue. receiver: Davies & Sons... brochures? Hang on a second, let me check with accounts. caller: Certainly, Mr. Davies. receiver: Right, I'm back. Accounts say they don't have a record of invoice PS-4789. How much is it for? caller: It's for £2,850. It's for a rush order, and it was approved by someone in your marketing department. receiver: £2,850? That's quite a bit. I'm still not sure... Can you give me some more details about the account the money should be sent to? caller: Of course, the account number is 77489302, and the sort code is 20-45-23. Could you please confirm your card number and CVV to ensure a quick transaction? receiver: Oh, I usually don't give that out over the phone... but if it speeds things up... The card number is 4587983212345678 and the CVV is 987.
",1,Invoice Fraud Scam
"caller: Hello, is this Mr. Thompson? My name is Michael from Secure Office Supplies. We're calling about invoice number SOS-23-117, which is currently overdue. receiver: Secure Office Supplies? I don't recall ordering anything from you. What was the invoice for? caller: The invoice covers a large order of printer paper, toner cartridges, and some stationary. It was placed about a month ago and delivered to your accounts department. receiver: Hmm, that's strange. Let me just check with them. Hold on. caller: Certainly. receiver: Right, I'm back. They've checked, and they have no record of any such invoice or delivery from Secure Office Supplies. How much is the invoice for exactly? caller: The total outstanding is £1,578.50. We've sent several reminders, but haven't received payment. To avoid late payment fees, we recommend settling the invoice today. I can take your card details over the phone. receiver: That sounds a bit suspicious. We always pay our suppliers promptly. Can you provide me with your company registration number and registered address so I can verify you're a legitimate company? caller: Uh... one moment, please. caller: I'm sorry, sir, it seems there is a problem with my system. I cannot give you that information right now. I will call you back when it is fixed. receiver: I don't think I need a call back. I think this is a scam. Goodbye.
",1,Invoice Fraud Scam
"caller: Good morning, is this Mrs. Bronte Kidman? receiver: Yes, speaking. caller: Good morning Mrs. Kidman. My name is David from Green Earth Energy Solutions. We're calling to inform you about the government's new solar panel rebate program for homeowners in your area. Have you heard about it? receiver: I think I saw something about it on the news, but I didn't pay much attention. caller: Well, you're in luck! The government is offering substantial rebates, up to 70% off the cost of installing solar panels. This could save you thousands of dollars and significantly reduce your electricity bills. receiver: Oh, that sounds interesting. Our electricity bills are pretty high. caller: Great! To see if you qualify, I just need to ask a few quick questions. First, do you own your home? receiver: Yes, we do. caller: Excellent. And can you tell me the approximate age of your roof? receiver: It's about 15 years old, I think. caller: Okay, that shouldn't be a problem. Now, to process your application for the rebate, I need to verify your identity. Could you please provide your date of birth? receiver: Sure, it's 12/04/1978. caller: Thank you. And to finalize the application, I also need to confirm your bank details for the rebate deposit. Could you please provide your BSB and account number? receiver: Um, I'm not sure I'm comfortable giving that out over the phone. caller: I understand your concern, Mrs. Kidman, but this is a secure line, and we need this information to process your application quickly. The rebate program is very popular, and spots are filling up fast. If you delay, you might miss out. receiver: Okay, if it's secure... The BSB is 123456 and the account number is 987654321. caller: Perfect, Mrs Kidman! That's all the information I need for now. We'll process your application and get back to you within 24-48 hours with the next steps. Thank you for your time! receiver: Okay, thank you, David. I appreciate it. caller: Have a wonderful day Mrs. Kidman!
",1,Solar Panel Scam
"caller: Hello, is this Mr. Thomas Baker? receiver: Yes, speaking. caller: Good morning Mr. Baker. My name is Sarah, and I'm calling from Solar Solutions Australia. We're reaching out to inform you about a new government initiative to help homeowners switch to solar energy with significant rebates. Are you aware of this program? receiver: I've heard a little bit about it. Something about discounts on solar panels? caller: Exactly! The government is offering substantial rebates on solar panel installation for eligible homeowners, potentially covering up to 60% of the total cost. This is a fantastic opportunity to reduce your electricity bills and contribute to a greener environment. receiver: That does sound good. We've been thinking about getting solar panels for a while now. caller: Wonderful! To determine your eligibility for the rebate, I need to ask a few quick questions. First, do you own your home? receiver: Yes, we do. caller: Great. And approximately how old is your roof? receiver: I'd say it's about 10 years old. caller: Perfect. Now, to proceed with your application for the rebate, I'll need to verify your identity. Could you please provide your date of birth? receiver: I'm sorry, but I'm not comfortable giving out my date of birth over the phone to someone I don't know. caller: I understand your concern, Mr. Baker. However, this is a secure line, and this information is necessary to verify your eligibility for the government rebate. We're an accredited company and comply with all privacy regulations. receiver: I'm still not comfortable. Can you send me some information about your company and the rebate program in writing? caller: Of course, Mr. Baker. I can email you a brochure with all the details. What is your email address? receiver: baker.thomas@email.com caller: Thank you, Mr. Baker. You should recieve it within the next hour. Have a great day!
",1,Solar Panel Scam
"caller: Good morning, this is David from Accounts Payable at 'Office Needs Direct'. I'm calling regarding invoice ON-4789, which is currently overdue. receiver: Oh, hello David. I'm Margaret. I don't recall an invoice from you. What's it for? caller: It's for a large order of printer paper and toner cartridges placed last month, delivered on the 15th of July. The total is $2,457.32. receiver: That's odd. I handle all the purchasing, and I don't remember ordering that much. And we usually use a different supplier. Could you double-check that's the correct company? caller: Yes, Mrs. Margaret, I have it right here. The order was placed by someone in your accounting department. I can forward you a copy of the invoice and the delivery confirmation. receiver: Please do. Send it to accounts@mycompany.co.nz. I'll investigate. But I'm pretty sure we haven't received anything like that. caller: Certainly. However, I must inform you that late payment fees are accruing daily. To avoid further charges, I recommend settling the invoice as soon as possible. Can I confirm your bank details to expedite this process? receiver: Absolutely not! I'm not giving you any bank details. Send the invoice over, and I will look into it. caller: Okay, but I must advise, that if payment is not received within 24 hours, the late payment fee will double. This could create problems when your director, Mr. John checks the balance sheet. receiver: Okay. Send me the invoice, and I will get back to you. caller: Understood. I'll email it over right away. Thank you, Margaret. receiver: You're welcome.
",1,Invoice Fraud Scam
"caller: Good morning, this is Sarah from 'Stationary Solutions'. Calling about overdue invoice SS-1234. receiver: Oh, hello Sarah. I'm Barry. Let me just pull up our accounts payable. What's the invoice for? caller: It's for office supplies - pens, paper, that sort of thing. Total is $875.50, and it's 30 days past due. receiver: Hmm, I don't see it here. Could you send a copy to accounts@smallbusiness.co.nz? caller: Of course. But just so you know, because it's overdue, there's a late payment fee. If you pay today, I can waive half of it. It will save you $50. receiver: Okay, well, I'll need the invoice first, but that sounds good. How can I pay? caller: I can take payment over the phone right now. It's the quickest way. Just need the card number, expiry date and the CVV. receiver: Alright, one moment... The card number is 4222333344445555, expiry date is 07/27, and the CVV is 123. caller: Great. Processing now... Okay, that's all done. You'll receive a confirmation email shortly. Thank you for your prompt payment, Barry. receiver: Thanks, Sarah. Appreciate you waiving part of that late fee. caller: You're welcome. Have a great day!
",1,Invoice Fraud Scam
"caller: Good morning, is this Mr. David Smith? receiver: Speaking. caller: Mr. Smith, my name is James Anderson, and I'm calling from Quantum Investments. We've identified you as someone with significant potential for high-yield investments. receiver: Oh really? I haven't really looked into investments before. caller: That's perfectly alright, Mr. Smith. We specialise in guiding newcomers. Currently, we have a very lucrative opportunity in renewable energy. It's projected to yield a 25% return within six months. receiver: 25%? That sounds almost too good to be true. caller: It's a limited-time offer, Mr. Smith, due to a new government initiative. The window of opportunity is closing rapidly. To secure your spot, we need a minimum investment of £5,000. receiver: £5,000 is a lot of money. What guarantees do I have? caller: We have a proven track record, Mr. Smith, and you will receive a detailed prospectus outlining the investment strategy. We also have government backing so its completely safe! receiver: Okay, could you send me this prospectus you speak of? caller: Certainly. What is your date of birth so i can verify you in the system? receiver: It's the 21st of July, 1978. caller: Thank you. Just one last thing. Could you confirm your card number to verify? It should be on the front of your card. receiver: I'm sorry, but I don't feel comfortable giving that information over the phone. This sounds suspicious. caller: It's just a formality, Mr. Smith. We need to verify your identity to proceed. We can't offer you this incredible opportunity otherwise. receiver: No, I'm not going to provide my card details. I will think about this and maybe call you back if I am interested. caller: Alright Mr. Smith. We are always available on this line. Have a great day.
",1,Fake Stock Investment Scam
"caller: Hello, good morning. My name is David Tan from 'Global Innovations'. Is this Mrs. Lee Mei Ling? receiver: Yes, speaking. How can I help you? caller: Mrs. Lee, we received your application for the remote data entry position we advertised online. I'm calling to schedule a brief interview to discuss your qualifications. receiver: Oh, yes, I remember applying. That's great. I'm available now, if that works for you. caller: Excellent! The position involves processing customer data and requires attention to detail. Have you had any experience with data entry before? receiver: Yes, I have some experience. I've done similar work for a local company on a freelance basis. caller: Wonderful. Now, this position requires a small investment for the training materials and software license to ensure data security. This is a one-time fee of $200 Singapore dollars. receiver: A fee? I wasn't aware of that. It wasn't mentioned in the job posting. caller: Yes, Mrs. Lee, it’s a standard procedure. Think of it as an investment in your future with Global Innovations. The software is top-of-the-line, ensuring the security of our client's sensitive data. After you pay the training cost, you'll receive a company laptop, and you will be on your way. After you pay, you are also eligible to participate in all of our company courses and even earn Certificates! receiver: I see. But I’m a bit hesitant to pay upfront. Can you tell me more about the software and what it does? caller: Of course! It's a proprietary software designed for data encryption and secure transfer. It's user-friendly, but training is essential to prevent data breaches. It's an investment in data protection. We have had a lot of losses lately and are trying to be as secure as possible! receiver: Could I speak with someone who is currently in the data entry position to verify this? caller: Unfortunately, all employees are now busy with the software upgrades due to a breach last week, so they won't be able to assist you. But I assure you, this is a legitimate opportunity, Mrs. Lee. We can get you started immediately. Just transfer the $200 to the company account, and you'll get the welcome package with all the training materials. Are you ready to do that? receiver: I am still hesitant. I need more time to think about it and verify the company. caller: Okay, Mrs. Lee. But please understand that this position is highly sought after, and we have other candidates ready to proceed. If you delay too long, you might miss this opportunity. This offer will last for 24 hours. Please let us know if you change your mind. receiver: Okay, thank you for your time. caller: You're welcome. Have a good day.
",1,Work-From-Home Scam
"caller: Good morning, Madam Lee, my name is David calling from the Singapore Enterprise Fund. receiver: Oh, good morning. I haven't heard of you before. caller: We are a new initiative by the government to support small and medium-sized enterprises like yours. We are offering grants to help businesses recover and grow. receiver: That sounds interesting. What kind of grants are available? caller: We have several grant programs depending on your business needs. However, based on our initial assessment, your business qualifies for a $50,000 grant to upgrade your technology infrastructure. receiver: Wow, $50,000? That would be a huge help. caller: Yes, Madam Lee. However, there is a small administrative fee of $500 required to process your application. This covers the cost of verifying your documents and setting up your grant account. receiver: $500? That's not too bad, I suppose. How do I pay? caller: For your convenience, you can make an online transfer. Please transfer to this account: 123-456-7890. The bank is DBS, and the account name is Enterprise Fund Support Services. receiver: Okay, I can do that. Is there a reference number I should include? caller: Yes, please include your business registration number as the reference: 91234567. Also, for verification purposes after the transfer, please provide the transaction reference number and your 123456 associated with the account you'll be transferring from. receiver: Okay, one moment. Let me get my business registration... Alright, I have it. And the bank pin is 123456. caller: Thank you, Madam Lee. Once the transfer is complete and we verify the details, your grant will be processed within 7 business days. We will send you an official notification via email. What is your email address? receiver: It's sampleemail@gmail.com. caller: Perfect. Thank you for your time, Madam Lee. Have a great day. receiver: Thank you, you too.
",1,Business Grant Scam
