dialogue,labels,type
"caller: Kia ora, is this 021888555? recipient: Yes, speaking. caller: Kia ora, my name is Hana from the Auckland Central Library, calling to remind you about some overdue books. recipient: Oh, really? I thought I returned everything. caller: According to our system, you still have 'The Hobbit' and 'MÄori Myths and Legends' checked out. They were due back on the 15th of July. recipient: Oh dear, 'The Hobbit'! I lent that to my son, Wiremu, he must have forgotten to return it. And the other one... hmm, I might have left it at my bach in Raglan. I'll have to check. caller: Okay, no worries. Just letting you know the overdue fees are accumulating at NZD$0.50 per book, per day. recipient: Right, right, I understand. What's the total amount due right now? caller: As of today, the total is NZD$15.00 for both books. recipient: Okay. I'll make sure Wiremu returns 'The Hobbit' tomorrow. As for 'MÄori Myths and Legends', I'll be back in Raglan next weekend. I can return it then. caller: Great. Once the books are returned, the fees will stop accumulating. You can pay the fees online through our website, or in person at the library. recipient: Perfect, I'll pay online. What's the website address? caller: It's www.aucklandlibraries.govt.nz. Just go to the 'My Account' section. recipient: Got it. Thanks so much for the reminder, Hana. I appreciate it. caller: No problem at all, Tracey. Have a great day. recipient: You too. Bye. caller: Goodbye.
",0,Generic
"caller: Hello, Aunt Carol? It's Bethany. recipient: Bethany, darling! How lovely to hear from you. How are you, dear? caller: I'm wonderful, Aunt Carol! I have some very exciting news. Liam finally proposed! recipient: Oh, Bethany! That's absolutely marvellous! I'm so thrilled for you both! When did this happen? caller: Just last night! He took me to Aqua Dining, you know, the one overlooking Sydney Harbour, and got down on one knee. It was so romantic! recipient: Oh, that sounds absolutely perfect! He's such a lovely young man. I always knew he was the one for you. Have you set a date yet? caller: Not yet, but we're thinking sometime next autumn. We want to have it outdoors, maybe at Centennial Parklands if they're available. recipient: Oh, that would be beautiful! Centennial Parklands is stunning. Have you told your mother yet? caller: Yes, she was the first person I called after Liam, of course. She burst into tears of joy, naturally. She's already started planning the guest list! recipient: Oh, bless her! She's probably got the whole wedding planned in her head already! Well, you must give me all the details as they come. I'm so happy for you, darling. caller: Thank you so much, Aunt Carol! We really want you and Uncle David to be there, of course. You mean the world to me. recipient: We wouldn't miss it for the world, dear! We're so excited! Give Liam a big hug from us, will you? caller: I will! And we'll come visit soon so we can celebrate properly. I just wanted to tell you personally before it went up on Facebook. recipient: That's so thoughtful of you, darling. It means a lot. We'll be waiting with open arms and a bottle of bubbly! Now, you must get going and enjoy your engagement bliss. Speak soon! caller: Thank you, Aunt Carol! I will. Talk to you soon! Bye! recipient: Goodbye, dear! All my love.
",0,Generic
"caller: Good morning, this is Mr. Tan from Seng Huat Hardware Supplies. I am calling regarding purchase order number SH2024789. recipient: Good morning, Mr. Tan. This is Priya from Kumar Construction. Yes, I'm familiar with that order. What can I do for you? caller: I'm calling to inform you about a slight delay in the delivery of the cement you ordered. There has been an unexpected surge in demand this week. recipient: Oh, I see. That's a bit concerning. When was the delivery originally scheduled for? caller: It was originally scheduled for delivery tomorrow, the 15th of July. recipient: And what's the new estimated delivery date then? caller: We are working hard to get it to you as soon as possible. We expect to be able to deliver it by the 17th of July, at the latest. recipient: The 17th? That's pushing it close to our deadline. Is there any way to expedite the delivery? We have workers scheduled to pour concrete on the 18th. caller: Let me check with our logistics team. We might be able to prioritize your order. How much cement are we talking about? recipient: It's the full order of 200 bags, as stated in the purchase order. caller: Alright, 200 bags. Give me a moment. (pause) Okay, Iâ€™ve spoken to the team. We can reroute a truck that was originally headed to another site. We can guarantee delivery by the evening of the 16th. recipient: The 16th evening works! That will alleviate a lot of pressure on our team. Thank you for looking into that. caller: You're welcome, Priya. We apologize for any inconvenience this may have caused. We appreciate your understanding. recipient: No worries, Mr. Tan. Things happen. As long as we have the cement by the 16th, we're good. Just please ensure that the driver calls ahead before arriving at the site. 98765432 caller: Certainly. I will make a note to have the driver call you at 98765432 before arrival. Is there anything else I can assist you with today? recipient: No, that's all for now. Thank you for the update and for resolving the issue so quickly. caller: Thank you for your business, Priya. Have a good day. recipient: You too, Mr. Tan. Goodbye.
",0,Generic
"caller: Hello, this is Sarah from the Anytown library calling to speak with a John Smith, please. recipient: Speaking. caller: Good morning, John. I'm calling to remind you about some items you have overdue. Your library card number is 1234567890, correct? recipient: Yes, thatâ€™s right. caller: According to our records, you have three books that were due back on the 15th of October. The titles are 'The History of England,' 'The Adventures of Sherlock Holmes,' and 'Pride and Prejudice.' recipient: Oh dear, I completely forgot. I've been meaning to return them, but things have been rather hectic. caller: I understand. Currently, the overdue fine is 50 pence per book, per day. So for three books, that accumulates fairly quickly. recipient: Right, what's the total amount due then? caller: Let me calculate that for you. Considering today is the 25th of October, the books are 10 days overdue. That's 50 pence times 10 days, times 3 books. So, the total fine is Â£15.00. recipient: Oh wow, I had no idea it would be that much. I will bring them back as soon as possible. caller: We would appreciate that, John. The sooner you return them, the less the fine will be. You can return them during our opening hours, or use the drop box outside the library if we are closed. recipient: Iâ€™ll try to come by tomorrow. What time do you close? caller: We close at 6 PM tomorrow, but the drop box is available 24/7. Just be aware that items placed in the drop box after closing time will be checked in the following day. recipient: Okay, great. I'll aim to get there before 6 then. Can I pay the fine when I return the books? caller: Yes, you can pay the fine when you return the books. We accept cash, debit cards, and credit cards. Or you can also pay online through our website using your library card number and PIN. recipient: Online sounds easier. I'll probably do that after I drop them off. Thanks for the reminder. caller: You're welcome, John. Just a reminder that if the books are not returned within thirty days, your borrowing privileges will be suspended until the books are returned and the fines are paid. recipient: Understood. I definitely don't want that. I'll get them back to you as soon as I can. caller: Excellent. Thank you, John. Have a good day. recipient: You too, goodbye.
",0,Generic
"caller: Hey Liam, it's Marie. How's it going? recipient: Marie! Hey! Good to hear from you. I'm doing alright, just finished up work. How about you? caller: Not bad, not bad. Just got home myself. Thought I'd give you a call, see what you've been up to. recipient: Oh, you know, the usual. Work's been pretty hectic lately, lots of deadlines. But I did manage to catch a hockey game last weekend. The Maple Leafs actually won! caller: No way! Seriously? I haven't been keeping up. Maybe they'll actually make it somewhere this year. You go with Sarah and David? recipient: Yeah, the whole gang was there. We grabbed some poutine before the game â€“ classic Canadian experience, right? caller: Of course! No hockey game is complete without poutine. How's Sarah doing? Still working at the coffee shop? recipient: She is, yeah. She's actually thinking about going back to school, maybe taking some business courses. She's got some pretty cool ideas for her own little cafe. caller: That's awesome! I always knew she was entrepreneurial. You should tell her I said hi, and that I wish her all the best. recipient: Will do. And what about you? Anything new and exciting happening in your world? caller: Well, I've been thinking about taking that pottery class at the community centre. Remember I was talking about it a few months ago? recipient: Oh yeah! The one Barbara Reid is teaching? caller: That's the one! I think it would be a fun way to relax and try something new. Plus, I could finally make you that ugly mug I promised you years ago. recipient: Ha! I'll hold you to that. It'll look great next to my other 'artistic' creations. You should definitely sign up, it sounds like a blast. caller: I think I will. Hey, listen, I should probably get going. I promised my mom I'd call her tonight too. recipient: No worries, Marie. It was great catching up. We should actually make plans to hang out sometime soon. caller: Definitely! Let's aim for next weekend. Maybe we can check out that new brewery downtown. recipient: Sounds perfect! Just give me a shout during the week, and we'll figure out the details. caller: Will do. Alright, Liam, talk to you later! recipient: Bye, Marie!
",0,Generic
"caller: Hello, Amelia speaking. recipient: Amelia! Hi, it's Chloe! How are you doing? caller: Chloe! Oh, it's so good to hear from you! I'm alright, just busy with work as always. How about you? What have you been up to? recipient: Not too much, actually. Things are pretty quiet here. I was just thinking about you the other day and thought I'd give you a ring. caller: That's so sweet of you! What were you thinking about? recipient: Remember that trip we took to Brighton last summer? I was looking at the photos and it made me miss those sunny days. caller: Oh, Brighton! That feels like a lifetime ago. That was such a fun trip, wasn't it? Remember that awful seagull that tried to steal your chips? recipient: Oh god, how could I forget! I swear it had its beady little eye on me the whole time. I nearly dropped everything! caller: I was in stitches! We should definitely plan another trip soon. Maybe somewhere new this time? recipient: I'd love that! Where were you thinking? caller: Hmm, I've always wanted to go to Cornwall. We could explore the coast, eat pasties, and maybe even try surfing. recipient: Cornwall sounds amazing! Let's look into it. When would you be free? caller: Let me check my calendar. How about sometime in October? We could catch the last of the good weather. recipient: October works for me! I'll have a look at some accommodation options and send them over to you. We should aim for a long weekend, I think. caller: Perfect! A long weekend sounds ideal. I can't wait! It will be great to get away for a bit. recipient: Absolutely. It's been too long since we've had a proper catch-up, away from the usual hustle and bustle. caller: Speaking of catch-ups, are you still seeing MICHAEL? recipient: Yeah, we're still together. Actually, we're thinking about moving in together! I wanted to tell you sooner, but things were still up in the air. caller: Chloe, that's amazing! Congratulations! I'm so happy for you both. Where are you thinking of moving to? recipient: We're looking at a few places in MANCHESTER. Somewhere with a bit more space than my current flat. It's all very exciting, but also a little daunting. caller: I can imagine! It's a big step. But you'll be great! And I'm here if you need any help with packing or anything. recipient: Thanks, Amelia. I really appreciate that. I might just take you up on that offer when the time comes. It feels good to have your support. How is everything with you and David? caller: Things with David are great, thanks for asking. We're planning a little getaway to the Lake District next month. Just a few days of hiking and relaxing. recipient: Oh, the Lake District is beautiful! I've always wanted to go. You'll have a wonderful time. Make sure to take lots of photos! caller: I will! And I'll bore you with them all when I get back. Anyway, I should probably let you go. I have a meeting in a few minutes. recipient: No worries! It was so lovely chatting with you. Let's definitely keep in touch and start planning that Cornwall trip. caller: Definitely! I'll text you later with some dates. Talk soon! recipient: Sounds good! Bye, Amelia! caller: Bye, Chloe!
",0,Generic
"caller: Hey Liam, it's Sarah! recipient: Sarah! Hey, what's up? caller: I'm calling to officially invite you to my wedding! recipient: Wow, Sarah, that's amazing! Congratulations! I had a feeling, but it's great to hear it officially. Of course, I will come! caller: Great! I'm so glad you can make it. We're really excited. It's going to be at the Fairmont Chateau in Banff. recipient: Banff! That's beautiful. When is it? caller: It's on Saturday, August 12th, at two in the afternoon. recipient: August 12th, got it. I'll mark it on my calendar right away. Are there any specific colors or dress codes I should be aware of? caller: The dress code is semi-formal. And we were thinking maybe some blues or greys for colors? But honestly, wear whatever you feel comfortable in. recipient: Semi-formal, blues or greys, noted. Sounds good. Will there be a reception after the ceremony? caller: Absolutely! The reception will be at the same venue, right after the ceremony. Dinner, dancing, the whole shebang! recipient: Fantastic! I'm looking forward to it. Will there be a seating chart, or can I just find a spot? caller: Yes, there's a seating chart. I'll make sure you're at a good table with some people you know. recipient: Perfect. And just out of curiosity, is Emily able to come as well? caller: Absolutely! Emily is more than welcome. Just RSVP on the website so we can get a headcount. recipient: Okay, perfect. Whatâ€™s the website? caller: It's sarahandmarkgethitched.com. You can also find information about accommodation options there. We've secured a block of rooms at a discounted rate at the Banff Springs Hotel if you're interested. recipient: That's really helpful, thanks. I'll definitely check that out. I'm really happy for you, Sarah. caller: Thank you, Liam! It means a lot to us. We really hope to see you there. recipient: You will! Is there anything else I need to know for now? caller: I think that's it for now. If anything else comes up, I'll let you know. Oh, there is also an afterparty happening at The Bison Restaurant & Lounge around 11pm. recipient: Wow, youâ€™ve thought of everything! That sounds fun. Okay, Sarah, Iâ€™ll RSVP right away, and Iâ€™ll see you in Banff in August! caller: Great! Looking forward to it! Talk to you soon! recipient: Bye, Sarah!
",0,Generic
"caller: Good morning, this is the Auckland Emergency Management calling. Is this 098765432? recipient: Yes, speaking. caller: Good morning, Mrs. Apirana. I'm calling to inform you about a severe weather warning that has been issued for the Auckland region, including the Waitakere Ranges. recipient: Oh, really? What kind of weather are we expecting? caller: We're forecasting heavy rainfall, strong winds, and potential flooding, starting late this afternoon and continuing through tomorrow. We advise residents in low-lying areas, especially near rivers and streams, to be prepared to evacuate if necessary. recipient: Evacuate? Right, that sounds serious. Where would we evacuate to? caller: If an evacuation becomes necessary, we will send out further alerts with designated evacuation centers. In the meantime, itâ€™s best to have a grab bag ready with essentials like water, food, medication, and important documents. Do you have a plan in place for your family, Mrs. Apirana? recipient: Well, not a formal plan, no. But we know to go to my sisterâ€™s place in Manukau if things get really bad. It's on higher ground. caller: That's good. Knowing where to go is important. Please ensure your phone is charged and that you monitor official channels for updates â€“ Auckland Emergency Management website, local radio, and television news. We'll also be sending out text alerts. recipient: Okay, text alerts. Got it. Is there anything else I should be doing? caller: Yes, please secure any loose outdoor items that could be blown away by the wind, like trampolines, garden furniture, and rubbish bins. Clear gutters and drains to prevent water from backing up. And avoid unnecessary travel during the worst of the storm. recipient: Right, the trampoline. I keep meaning to tie that down. Thanks for the reminder. And weâ€™ll stay put.  caller: Excellent. And finally, check on your neighbors, especially elderly or vulnerable individuals, to ensure they are aware of the warning and have the support they need. recipient: Good idea. Old Mr. Heke next door lives alone. I'll pop over and see if he's alright. caller: That's very kind of you, Mrs. Apirana. Remember, safety is paramount. If you feel unsafe at any time, don't hesitate to call 111. recipient: Okay, 111. I hope it doesn't come to that. Thank you for the warning. caller: You're welcome. Stay safe, Mrs. Apirana. We'll continue to provide updates as the situation evolves. Goodbye. recipient: Goodbye.
",0,Generic
"caller: Hello? recipient: Hello? Who's this? caller: Is this Marie? recipient: Speaking. Who's calling? caller: Marie, it's David! David Tremblay. From high school? recipient: David! Oh my goodness! David Tremblay, I don't believe it! It's been... what? Twenty years? caller: At least! How are you, Marie? Last I heard you were still in Montreal? recipient: I am! Still braving the winters here. What about you? I seem to remember you were aiming for the West Coast. caller: You have a good memory! I did end up in Vancouver for a while, but now I'm back in Ontario, living near Oakville, of all places. recipient: No way! What brought you back east? caller: Family, mostly. My parents needed some help, and it felt like the right thing to do. Plus, the Vancouver real estate market was making my head spin. recipient: I can imagine! So, what made you think to call after all this time? caller: I was actually just going through some old boxes, and I found our high school yearbook. Saw your picture and thought, 'I wonder what Marie is up to these days?' Then I did a little internet sleuthing. Found a Facebook profile that I'm pretty sure is you. recipient: That's probably me! I try to keep up with the times, though I'm not sure I always succeed. So, you're really living close by now? caller: Relatively! About an hour's drive, give or take. We should get together sometime, catch up properly. recipient: I would love that, David! That would be fantastic. Let me just grab my calendarâ€¦ Okay, how's next week looking for you? caller: Next week is pretty open. What day works best for you? recipient: Hmm, Wednesday or Thursday evening would be good. We could grab dinner somewhere. caller: Thursday evening sounds great. Do you know that Italian place, Luigi's, on Main Street? Is it still there? recipient: It is! Still serving the best lasagna in town. Let's meet there around seven? caller: Perfect! Luigi's at seven on Thursday. I'm really looking forward to it, Marie. recipient: Me too, David! It'll be so great to see you again. This call completely made my day. caller: Mine too! Okay, I'll let you go. I'll see you Thursday then? recipient: Sounds like a plan! Looking forward to it. Bye, David! caller: Bye, Marie!
",0,Generic
"caller: Hello, this is Dr. Miller's office calling to confirm your appointment scheduled for Tuesday, October 24th at 2:00 PM. recipient: Yes, that's correct. caller: Great. We just wanted to remind you and confirm that you'll be able to make it. The appointment is for a routine cleaning and check-up with Dr. Miller. recipient: Yes, I will be there. Thank you for the reminder. caller: Perfect. Please arrive 15 minutes early to fill out any necessary paperwork. Also, please bring your insurance card and a form of payment. recipient: Okay, I will. And what is the co-pay for the appointment? caller: Let me check that for you. Could you please provide me with your name and date of birth? recipient: Sure, it's Michael Johnson, and my date of birth is 07/18/1985. caller: Thank you. One moment, please... Okay, Mr. Johnson, your co-pay will be $25. recipient: Alright, $25. I'll bring that with me. caller: Excellent. Is there anything else I can assist you with today? recipient: No, that's all. Thank you so much. caller: You're welcome! We look forward to seeing you on Tuesday. Have a great day, Mr. Johnson. recipient: You too. Goodbye. caller: Goodbye.
",0,Generic
"caller: Good morning, Mrs. Davies. My name is Eleanor Vance, and I'm calling from the University of Manchester Alumni Association. recipient: Oh, hello Eleanor! University of Manchester, you say? It's been quite a while. What can I do for you? caller: We're reaching out to our alumni this year to update our records and share some exciting news about the university's current initiatives. recipient: Oh, really? Well, I suppose itâ€™s been a few years since I graduated. I'm happy to hear about the university. Go on. caller: Firstly, we wanted to confirm some of your contact information. Is your current address still 789 Oak Street, Anytown, CA 91234? recipient: Yes, that's correct. I'm still living there. caller: Excellent. And is your email address still mrsdavies@email.com? recipient: Yes, that's the one I use regularly. caller: Perfect. Thank you for confirming. The main reason for my call today is to inform you about our new fundraising campaign to support student scholarships. We are aiming to provide more opportunities for students from disadvantaged backgrounds to attend the University of Manchester. recipient: That's a wonderful cause. I've always believed in the importance of education. caller: We completely agree. Every contribution, no matter the size, makes a real difference. We have various giving options available, from one-time donations to monthly contributions. Would you be interested in learning more about how you can support the scholarship fund? recipient: I might be. Tell me a bit more. What kind of impact are you hoping to make with this fund? caller: Our goal is to increase the number of scholarships awarded by 25% over the next three years. This will allow us to provide financial assistance to more students who demonstrate academic excellence but lack the financial resources to pursue their studies. We believe this will not only benefit the students themselves but also enrich the university community as a whole. recipient: That does sound impressive. How many students are we talking about helping each year? caller: We are aiming to support at least fifty additional students per year with this new initiative. These scholarships will cover tuition fees, accommodation, and living expenses, ensuring that students can focus on their studies without financial worries. recipient: Fifty students, thatâ€™s a significant number. I am curious, how does the university ensure the funds are allocated properly and effectively? caller: We have a dedicated scholarship committee composed of faculty members, alumni representatives, and financial aid officers. They carefully review each application based on academic merit and financial need. We also conduct regular audits to ensure transparency and accountability in the distribution of funds. recipient: Thatâ€™s good to hear. I always worry about that sort of thing. What are the different ways one can contribute? caller: You can make a one-time donation online through our website, set up a recurring monthly donation, or even explore the option of leaving a legacy gift in your will. We also accept donations by cheque or bank transfer. I can send you a brochure with more details if you'd like. recipient: Yes, please send me a brochure. That would be helpful. I would like to take some time to consider it before making a decision. caller: Certainly. I'll send that over to your email address, mrsdavies@email.com, right away. It will have all the information you need, including details on how to make a donation. You can also visit our website at www.manchester.ac.uk/alumni to learn more. In addition to the scholarship fund, we are also hosting an alumni networking event in London next month. It's a great opportunity to reconnect with old classmates and meet fellow alumni from various industries. recipient: Oh, a networking event, you say? Where in London? caller: It's being held at the The Grand Connaught Rooms on the 15th of November. We'll have guest speakers, networking sessions, and a dinner reception. Itâ€™s a great way to expand your professional connections. recipient: That sounds quite interesting. I might be able to attend. Is there a cost associated with attending the event? caller: Yes, there is a registration fee of Â£50 to cover the cost of the venue and catering. You can register online through our website. I can also send you a link to the registration page in the email with the brochure. recipient: Please do. That would be excellent. Thank you. caller: You're very welcome, Mrs. Davies. Thank you for your time and consideration. We truly appreciate your support. If you have any questions or need further information, please don't hesitate to contact us. recipient: I appreciate the call, Eleanor. I will review the information you send over. Have a good day. caller: Thank you, you too. Goodbye.
",0,Generic
"caller: Good morning, Eleanor. It's Michael, just calling for a quick check-in. recipient: Good morning, Michael. Thanks for calling. What's on your mind? caller: Just wanted to see how you're progressing with the Henderson report. Deadline is next Friday, right? recipient: Yes, that's correct. I've completed the initial data analysis and I'm drafting the executive summary now. Should be on track. caller: Excellent. Have you encountered any roadblocks or need any resources from my end? recipient: Actually, yes. I'm having a little trouble accessing some of the Q3 sales figures for the Western region. The system keeps prompting me for AX7892, and it's not accepting mine. caller: Okay, I can look into that. I'll have IT reset your permissions. In the meantime, perhaps you can work on the market analysis section? That doesnâ€™t require the sales data. recipient: Good idea, Michael. I will switch gears to that for now. Thanks. caller: No problem. How are you managing with the client presentation slides for the GlobalTech Solutions account? That's also looming, isn't it? recipient: I've finished about half of them. I'm focusing on highlighting the positive impact of our recent marketing campaign. I've incorporated the graphs Sarah sent over. caller: Perfect. Make sure to emphasize the ROI. That's what GlobalTech Solutions cares about most. And did you incorporate their feedback from the last meeting? recipient: Yes, absolutely. I've addressed their concerns about the budget allocation in the slides. caller: Great. Just one more thing, regarding the new interns. Have you had a chance to delegate some tasks to David and Emily? recipient: Yes, I assigned them the competitor analysis project. David is gathering data on their social media presence, and Emily is researching their pricing strategies. caller: Good initiative. Keep an eye on them and provide guidance when needed. They're eager to learn, but still need direction. Okay, that's all from my end. Keep me updated on your progress, and let me know if that AX7892 access issue gets resolved. recipient: Will do, Michael. Thanks for checking in. I appreciate it. caller: You're welcome, Eleanor. Have a productive day. recipient: You too, Michael. Goodbye. caller: Goodbye.
",0,Generic
"caller: Good morning, Mrs. DAVIES. This is MARK from Tech Solutions calling regarding the support ticket you raised yesterday about your internet connection. recipient: Oh, hello MARK. Yes, I remember. Iâ€™m still having trouble with it, actually. caller: I understand. I wanted to follow up and see if the troubleshooting steps we discussed had resolved the issue, or if you're still experiencing intermittent service. recipient: No, unfortunately, itâ€™s still cutting out every few minutes. It's making it impossible to do any work. caller: I'm sorry to hear that. Okay, let's try a different approach. Could you please confirm that the router is plugged directly into the master socket, and not an extension socket? recipient: Yes, it is. I made sure of that yesterday when I spoke to someone else. caller: Right, thank you. And have you tried restarting the router since yesterday? Unplugging it for about a minute and then plugging it back in? recipient: Yes, I did that several times. It works for a few minutes after I restart it, but then it goes off again. caller: Okay, I see. In that case, it sounds like there might be a problem with the line itself. I'm going to run a diagnostic test from here. Can I ask you to stay on the line while I do that? It should only take a few minutes. recipient: Yes, of course. I have time. caller: Thank you. Okay, just a momentâ€¦ Right, Iâ€™m seeing some packet loss on the line, which indicates an unstable connection. It seems there is an issue outside your property affecting the signal. recipient: So, what does that mean? What can be done? caller: It means we need to send an engineer out to investigate the line. I can book an appointment for you. What day would be best for you, Mrs. DAVIES? recipient: Hmm, let me check my diary. Tomorrow would be ideal if possible. caller: Let me seeâ€¦ Yes, we have an engineer available tomorrow afternoon between 1 PM and 4 PM. Would that work for you? recipient: Yes, that would be perfect. Thank you. caller: Excellent. I'll book that in for you now. The engineer will need access to the master socket, so please ensure someone is home during those hours. Also, could you provide a mobile number, so the engineer can call ahead before arriving 555-0100? recipient: Certainly. It's 555-0100. caller: Thank you. Right, the appointment is booked for tomorrow between 1 PM and 4 PM. The engineer will call you beforehand. Is there anything else I can help you with today, Mrs. DAVIES? recipient: No, I think thatâ€™s everything. Thank you so much for sorting this out, MARK. caller: You're very welcome, Mrs. DAVIES. We'll do our best to get your internet back up and running as soon as possible. Have a good day. recipient: You too, goodbye. caller: Goodbye.
",0,Generic
"caller: Kia ora, David here, calling from Kiwi Construction Solutions. recipient: Kia ora, David! It's Mere. How's it going? caller: All good, thanks. Just wanted to give you a quick update on the Coastal Erosion project. recipient: Awesome, Mere's all ears. How are we tracking? caller: Well, the initial geological survey is complete. Turns out the erosion rate is slightly higher than originally projected in the resource consent application. recipient: Oh, really? Higher than the original modelling suggested? That's not ideal. By how much? caller: Approximately 15% higher, according to the report. I've attached it to an email that I just sent you, have you received it? recipient: Just got it now, thanks. I'll take a look after this call. So, what does this mean for the project timeline and budget? caller: That's what I wanted to discuss. We need to reinforce the sea wall more extensively than planned. I've already contacted Coastal Builders Ltd for a revised quote. recipient: Good thinking. Do you have a rough estimate of the cost increase? caller: Preliminary estimate is around $50,000 to $75,000 NZD, but I'm waiting for the formal quote to confirm. recipient: Okay, that's significant. We'll need to get that approved. Can you forward me the quote when you receive it? caller: Absolutely. I should have it by the end of the week. I've also contacted Green Earth Consultants to assess the environmental impact of the enhanced reinforcement. recipient: Excellent proactive step, David. What did Green Earth Consultants have to say? caller: They believe it will be minimal, but they'll conduct a full assessment to be certain. They're scheduling a site visit for next week. recipient: Perfect. We need to ensure we're meeting all environmental regulations. Are there any other potential issues or delays we should be aware of? caller: Not at this stage. The rest of the project is progressing as scheduled. We've secured the necessary materials and the construction crew is ready to begin as soon as we have the green light. recipient: Alright, that's good to hear. So, the key next steps are receiving the revised quote from Coastal Builders Ltd and the environmental impact assessment from Green Earth Consultants, right? caller: Exactly. Once we have those, we can revise the budget and timeline and seek approval from the board. recipient: Okay, keep me in the loop. Let's schedule another call next week to discuss the findings and the proposed revisions. How does Tuesday afternoon look for you? caller: Tuesday afternoon works perfectly. Say, 2 PM? recipient: 2 PM it is. Thanks for the update, David. Appreciate you keeping me informed. caller: No problem, Mere. Chur, talk to you next week. recipient: Ka kite anÅ, David.
",0,Generic
"caller: Hello, is this Aunty Patricia? recipient: Speaking. Who's this? caller: It's Susan! From Seattle! recipient: Susan! Oh darling, how lovely to hear from you! It's been ages. How are you? caller: I'm wonderful, Aunty Pat! I have some very exciting news to share! recipient: Oh really? Do tell! caller: We had the baby! Little Thomas arrived yesterday at 4:15 AM! recipient: Susan, that's fantastic! Congratulations! A little boy! Oh, I'm so thrilled for you and Michael! caller: Thank you! We're absolutely smitten. He's just perfect. recipient: I can only imagine! What does he look like? caller: He has a little tuft of dark hair, just like Michael when he was a baby, and the bluest eyes. Heâ€™s absolutely adorable. recipient: Oh, I can't wait to see him! When can I come visit? caller: Whenever you're free, Aunty Pat! We'd love to have you. Maybe in a week or so, once we've settled in a bit? recipient: That sounds perfect, darling. Just let me know. I'm so happy for you both. This is wonderful news! Does he have a middle name? caller: Yes, he does. Thomas James. James after my grandfather. recipient: A beautiful name! Thomas James. It suits him, I'm sure. Give Michael a big hug from me. caller: I will. He's just gone out to pick up some groceries, but heâ€™ll be back soon. He says thank you. recipient: Well, I won't keep you then. You must be exhausted. Get some rest, and I'll call again soon to arrange a visit. Congratulations again, darling! caller: Thank you so much, Aunty Pat! It was lovely talking to you. Bye for now! recipient: Bye, Susan! Take care!
",0,Generic
"caller: Good morning, this is Amelia Davies, calling from 0398276541. recipient: Good morning, Ms. Davies. This is Energy Australia. How can I help you today? caller: I received a notification about planned maintenance in my area, but I seem to have misplaced the details. I'm hoping you can clarify when it's scheduled to take place. recipient: Certainly, Ms. Davies. Can you confirm your address for me, please? caller: It's 7 Willow Court, Sunshine West. recipient: Thank you. Just one moment while I pull up your account... Okay, Ms. Davies, I see the notification here. The planned maintenance for your area is scheduled for next Tuesday, the 15th of October. caller: Next Tuesday, the 15th? Right, that's what I thought. And what time will this be affecting us? recipient: The outage is scheduled to begin at 9:00 AM and should last approximately six hours, concluding around 3:00 PM. caller: Six hours? That's a long time. What's the reason for such an extended outage? recipient: We are upgrading the local transformer to improve the reliability of the power supply to your area. This upgrade will help prevent future unplanned outages, especially during peak demand. caller: I understand. Will this affect the entire street, or just a few houses? recipient: The maintenance will affect the entire street, Ms. Davies. Weâ€™ve sent notifications to all residents in the affected area. caller: Okay, good to know. Will there be any precautions I need to take before the power goes out? recipient: We recommend that you turn off any sensitive electronic equipment, such as computers and televisions, before 9:00 AM to prevent any damage from power surges when the power is restored. Also, it's a good idea to avoid using any major appliances during the outage. caller: Right, good advice. Iâ€™ll make sure to do that. Will I receive another notification closer to the date as a reminder? recipient: Yes, Ms. Davies, you will receive a reminder SMS to your registered mobile number 0423987654 the day before the scheduled maintenance. caller: Perfect. Thank you for clarifying everything. I appreciate your help. recipient: Youâ€™re very welcome, Ms. Davies. Is there anything else I can assist you with today? caller: No, that's all. Thanks again. recipient: Have a great day, Ms. Davies. caller: You too. Goodbye. recipient: Goodbye.
",0,Generic
